1,TRUE,47.409544944763184,331.8,6.998590692793611,10
1,TRUE,42.939107179641724,299.00000000000006,6.963349255239332,10
1,TRUE,42.826372146606445,307.5,7.1801552311585715,10
1,TRUE,43.40839600563049,307.4,7.081579332259298,10
1,TRUE,42.89075422286987,304.6,7.101763667228393,10
1,TRUE,42.83153319358826,334.80000000000007,7.816670920622532,20
1,TRUE,40.09630584716797,312,7.7812654659316145,20
1,TRUE,39.58718395233154,311.69999999999993,7.873760365863102,20
1,TRUE,42.683358907699585,331.20000000000005,7.759464308237827,20
1,TRUE,43.91666793823242,345.6,7.869449487517516,20
1,TRUE,43.224249839782715,352.00000000000006,8.143576841813145,30
1,TRUE,39.60895085334778,319.4,8.063833884,30
1,TRUE,39.29398822784424,320.40000000000003,8.153919071339274,30
1,TRUE,40.21835398674011,326.09999999999997,8.108238346,30
1,TRUE,43.14703297615051,346.5,8.030679657429229,30
1,TRUE,39.828983783721924,331.7,8.32810603,40
1,TRUE,43.26445198059082,361.8,8.362523583155745,40
1,TRUE,39.451056241989136,325.70000000000005,8.255799236456086,40
1,TRUE,39.27122521400452,328.90000000000003,8.375088839415964,40
1,TRUE,39.94558095932007,331.5,8.298790305180296,40
1,TRUE,39.30689311027527,331.8,8.441267517,50
1,TRUE,40.22364020347595,346.5,8.614337196911805,50
1,TRUE,39.279167890548706,334.8,8.523602153001796,50
1,TRUE,39.30506420135498,332.29999999999995,8.454381305616705,50
1,TRUE,43.02301383018494,365.20000000000005,8.488480175783868,50
1,TRUE,39.37668490409851,342.6,8.700580072558129,60
1,TRUE,39.68625807762146,344.00000000000006,8.667987778721244,60
1,TRUE,40.00523900985718,345.99999999999994,8.648867212485507,60
1,TRUE,39.13046216964722,339.6,8.678660592550361,60
1,TRUE,39.987096071243286,344.09999999999997,8.605276046725969,60
1,TRUE,39.15640425682068,343.6,8.775065191031889,70
1,TRUE,39.98438596725464,348.7,8.720904212098421,70
1,TRUE,39.292896032333374,345.9,8.803117991,70
1,TRUE,36.39307904243469,318.80000000000007,8.759907333706941,70
1,TRUE,39.323352098464966,343.00000000000006,8.722552419771699,70
1,TRUE,39.527880907058716,352.90000000000003,8.927875512218028,80
1,TRUE,40.052045822143555,354.00000000000006,8.838499825,80
1,TRUE,39.46597766876221,345.59999999999997,8.756909632408435,80
1,TRUE,36.15501117706299,320.4,8.861842095163398,80
1,TRUE,39.56737995147705,346.5,8.757213654907801,80
1,TRUE,36.5704391,321.7,8.796722377819751,90
1,TRUE,39.58563017845154,351.6,8.882010932123388,90
1,TRUE,39.706018924713135,352.1,8.867673203,90
1,TRUE,35.74673891067505,317.4,8.879131626,90
1,TRUE,39.66361689567566,347.8,8.768741411424813,90
1,TRUE,39.11281776428223,348.59999999999997,8.912679268,100
1,TRUE,36.36392307281494,326.7,8.984179164,100
1,TRUE,39.40555525,349.59999999999997,8.871845550645618,100
1,TRUE,39.512107849121094,351.4,8.893476434,100
1,TRUE,36.12094688415527,324.90000000000003,8.994780813526233,100
