Tube,isInflow,duration[s],difference[mm],rate[mm/s],duty
3.64729905128479,496.8,497.8
7.181446075439453,495.0,496.8
10.71424388885498,494.8,495.2
14.309081077575684,494.3,497.4
17.82890009880066,494.2,495.6
21.411421060562134,490.3,497.1
24.945151805877686,489.4,496.9
28.524476766586304,492.3,497.7
32.053037881851196,488.4,497.6
35.587730169296265,490.1,497.0
39.16763401031494,489.8,496.6
42.698208808898926,489.0,495.0
46.27750587463379,488.8,496.0
49.80769491195679,488.4,494.4
53.39152407646179,487.9,492.7
56.9221978187561,486.6,492.5
60.4996600151062,485.7,493.0
64.02215695381165,484.4,492.7
67.5625638961792,484.9,491.5
71.14043474197388,485.0,490.7
74.68071699142456,484.5,491.0
78.25261878967285,482.7,490.5
81.78479599952698,480.2,491.7
85.3074939250946,481.0,490.7
88.89031791687012,479.4,490.6
92.42040395736694,479.9,491.3
96.00382208824158,478.4,490.6
99.52923488616943,480.1,490.4
103.10185599327087,478.9,491.1
106.63488507270813,476.5,490.0
110.21679401397705,475.6,488.1
113.74263381958008,476.9,488.2
117.2847158908844,476.2,488.4
120.86608695983887,475.9,488.8
124.3981568813324,474.8,488.1
127.97728490829468,474.8,488.0
131.50801396369934,473.8,488.1
135.09163308143616,473.1,488.4
138.63112688064575,471.6,487.5
142.1667239665985,473.0,488.4
145.74840998649597,472.7,487.9
149.28706812858582,472.1,488.0
152.81890988349915,469.2,488.2
156.40507888793945,469.7,486.4
159.92488479614258,468.7,486.6
163.5174479484558,468.2,486.7
167.04474997520447,468.8,485.3
170.57485795021057,468.3,484.9
174.14709186553955,467.8,483.3
177.72030878067017,466.8,484.8
181.24576783180237,466.0,484.8
184.83528804779053,462.6,485.5
188.3519790172577,463.6,485.8
191.92512392997742,463.7,484.5
195.46577095985413,463.9,485.6
199.04199385643005,463.7,485.5
202.58153200149536,462.2,484.1
206.15318179130554,461.1,484.1
209.69289803504944,460.0,482.7
213.21293687820435,458.9,483.1
216.6373429298401,459.3,481.5
220.0589439868927,458.1,481.2
223.5285439491272,459.0,480.7
227.02931094169617,457.2,480.8
230.49417996406555,456.4,480.1
234.0258059501648,453.2,480.3
237.6041808128357,454.8,481.4
241.1195628643036,455.4,480.6
244.5418939590454,455.7,481.2
247.96578812599182,455.0,480.4
251.38493585586548,454.2,481.0
254.80495595932007,453.1,480.1
258.2277250289917,451.1,479.2
261.65196204185486,451.0,479.3
265.07008504867554,451.0,478.1
268.49320101737976,450.9,478.9
272.07221388816833,450.7,478.7
275.7687358856201,450.0,477.8
279.404443025589,448.2,477.7
283.00215101242065,447.1,476.5
286.68936705589294,446.9,477.0
290.34343004226685,447.0,476.2
293.91877603530884,446.8,476.3
297.5611469745636,446.3,475.3
301.1432979106903,445.6,475.9
304.71832489967346,444.4,475.7
308.394180059433,443.1,475.9
312.0359559059143,442.7,474.5
315.61422300338745,441.8,475.2
319.1973600387573,442.5,474.8
322.8804609775543,441.7,474.1
326.5218868255615,440.3,470.8
330.11518692970276,440.4,473.7
333.75325298309326,439.0,473.0
337.34043312072754,436.3,473.0
340.8736979961395,436.9,470.9
344.4566991329193,437.5,470.7
347.98252415657043,437.2,471.7
351.5562741756439,436.9,471.7
355.0748698711395,435.1,471.9
358.65581583976746,434.1,471.9
362.1862151622772,432.9,471.4
365.77403688430786,433.4,470.4
369.299831867218,432.5,470.8
372.8788158893585,431.9,471.0
376.40957498550415,432.3,470.9
379.9903678894043,432.1,470.8
383.51339316368103,430.8,469.9
387.0921998023987,430.2,469.3
390.6279001235962,430.1,467.1
394.1655008792877,429.5,468.3
397.7450489997864,428.7,468.0
401.31820583343506,428.0,467.4
404.9642939567566,427.6,467.9
408.53782176971436,425.9,467.9
412.0569770336151,425.8,466.1
415.6331307888031,425.4,466.6
419.1744291782379,425.1,466.3
422.7577540874481,424.7,467.3
426.30268692970276,425.1,465.0
429.83355474472046,425.1,467.0
433.4240298271179,423.5,466.9
436.95460176467896,421.6,464.0
440.4889659881592,421.2,466.4
444.06833696365356,420.4,466.0
447.6058831214905,420.5,465.6
451.19463181495667,420.9,464.8
454.7298548221588,420.9,464.0
458.26525688171387,419.6,464.0
461.8553698062897,419.3,462.3
465.38193798065186,418.4,462.9
468.92843103408813,417.3,463.0
472.4997138977051,417.0,463.8
476.05848002433777,416.6,462.8
479.5849678516388,414.7,463.7
483.1298859119415,414.4,462.8
486.6772608757019,414.2,462.8
490.25568294525146,413.2,462.3
493.8301248550415,413.0,462.3
497.35384798049927,412.1,462.6
500.8903138637543,411.3,462.0
504.47346806526184,410.4,461.0
508.00060987472534,411.5,460.4
511.5891819000244,410.1,460.3
515.1143369674683,409.8,460.2
518.7030398845673,409.0,460.0
522.229416847229,407.5,460.0
525.8139569759369,406.2,459.5
529.3384428024292,406.2,459.9
532.8690428733826,406.9,459.4
536.4533071517944,407.1,460.0
539.9882769584656,406.1,460.0
543.5777199268341,405.1,458.7
547.1152040958405,404.1,458.4
550.6835050582886,402.7,458.9
554.2150728702545,403.8,457.9
557.7409410476685,403.6,457.4
561.3332529067993,403.1,457.6
564.853343963623,402.5,456.4
568.4206900596619,401.5,456.4
571.9624669551849,399.5,456.4
575.5490620136261,398.9,456.0
579.090164899826,400.3,457.0
582.6606278419495,400.4,456.2
586.186539888382,399.5,456.0
589.7721898555756,399.7,455.4
593.3002378940582,397.5,456.0
596.8312509059906,396.9,456.0
600.4158139228821,395.5,455.0
603.9416749477386,396.8,454.4
607.5352051258087,396.6,454.2
611.0824790000916,395.7,453.4
614.6179807186127,395.5,454.0
