2019-09-05 00:01:00,0.3592719383941506
2019-09-05 00:02:00,0.3192539711601004
2019-09-05 00:03:00,0.28419484805143286
2019-09-05 00:04:00,0.2544199674214234
2019-09-05 00:05:00,0.23036303221953733
2019-09-05 00:06:00,0.21266133372602472
2019-09-05 00:07:00,0.202638986522791
2019-09-05 00:08:00,0.20010843637448672
2019-09-05 00:09:00,0.19773423212234348
2019-09-05 00:10:00,0.19524664860682125
2019-09-05 00:11:00,0.1926681241656036
2019-09-05 00:12:00,0.19001983125896246
2019-09-05 00:13:00,0.18731991379106208
2019-09-05 00:14:00,0.18458393051270275
2019-09-05 00:15:00,0.181825208174412
2019-09-05 00:16:00,0.17905514439125894
2019-09-05 00:17:00,0.1762834656457105
2019-09-05 00:18:00,0.17351845838051524
2019-09-05 00:19:00,0.17076715824471828
2019-09-05 00:20:00,0.16803551596465566
2019-09-05 00:21:00,0.1653285417368347
2019-09-05 00:22:00,0.1626504298894675
2019-09-05 00:23:00,0.16000466803615815
2019-09-05 00:24:00,0.15739412840146827
2019-09-05 00:25:00,0.15482115061122195
2019-09-05 00:26:00,0.15228761728646295
2019-09-05 00:27:00,0.14979501232084136
2019-09-05 00:28:00,0.14734447464464143
2019-09-05 00:29:00,0.14493684505522958
2019-09-05 00:30:00,0.1425727070284565
2019-09-05 00:31:00,0.14025242230212262
2019-09-05 00:32:00,0.13797616045253638
2019-09-05 00:33:00,0.1357439257692668
2019-09-05 00:34:00,0.1335555860278861
2019-09-05 00:35:00,0.13141088972009232
2019-09-05 00:36:00,0.12930948397131942
2019-09-05 00:37:00,0.12725093026537648
2019-09-05 00:38:00,0.12523471816795897
2019-09-05 00:39:00,0.12326027730184529
2019-09-05 00:40:00,0.12132698779238796
2019-09-05 00:41:00,0.11943418931807709
2019-09-05 00:42:00,0.11758118646227793
2019-09-05 00:43:00,0.11576726009275788
2019-09-05 00:44:00,0.11399167271937981
2019-09-05 00:45:00,0.1122536724985466
2019-09-05 00:46:00,0.11055249774718323
2019-09-05 00:47:00,0.10888738085492632
2019-09-05 00:48:00,0.10725755166168802
2019-09-05 00:49:00,0.10566224036604424
2019-09-05 00:50:00,0.10410068002173496
2019-09-05 00:51:00,0.10257210867257249
2019-09-05 00:52:00,0.10107577116997754
2019-09-05 00:53:00,0.09961092066931856
2019-09-05 00:54:00,0.09817681793075378
2019-09-05 00:55:00,0.09677273580918999
2019-09-05 00:56:00,0.09539795973497764
2019-09-05 00:57:00,0.0940517874660751
2019-09-05 00:58:00,0.09273352967107323
2019-09-05 00:59:00,0.09144251038925993
2019-09-05 01:00:00,0.0901780673810912
2019-09-05 01:01:00,0.08893955238305765
2019-09-05 01:02:00,0.08772633127938839
2019-09-05 01:03:00,0.0865377842015856
2019-09-05 01:04:00,0.0853733055654597
2019-09-05 01:05:00,0.08423230405419457
2019-09-05 01:06:00,0.08311420255496703
2019-09-05 01:07:00,0.08201843805573836
2019-09-05 01:08:00,0.08094446150801557
2019-09-05 01:09:00,0.07989173766085951
2019-09-05 01:10:00,0.07885974365325531
2019-09-05 01:11:00,0.07784797039218085
2019-09-05 01:12:00,0.07685592292565176
2019-09-05 01:13:00,0.07588311886932377
2019-09-05 01:14:00,0.07492908567100351
2019-09-05 01:15:00,0.07399333575589492
2019-09-05 01:16:00,0.07307517571997312
2019-09-05 01:17:00,0.07217185279295936
2019-09-05 01:18:00,0.07129603553295545
2019-09-05 01:19:00,0.07042532629859496
2019-09-05 01:20:00,0.06957658934731946
2019-09-05 01:21:00,0.06873759957775148
2019-09-05 01:22:00,0.0679245572786498
2019-09-05 01:23:00,0.0671075830499918
2019-09-05 01:24:00,0.06627139087636863
2019-09-05 01:25:00,0.0654949791910627
2019-09-05 01:26:00,0.06473266694805549
2019-09-05 01:27:00,0.06398417240875554
2019-09-05 01:28:00,0.06324917204877677
2019-09-05 01:29:00,0.062527350887206
2019-09-05 01:30:00,0.06181840252670157
2019-09-05 01:31:00,0.061122028938549296
2019-09-05 01:32:00,0.060437940249656784
2019-09-05 01:33:00,0.05976585452965534
2019-09-05 01:34:00,0.05910549683859555
2019-09-05 01:35:00,0.05845659992739868
2019-09-05 01:36:00,0.05781890464968986
2019-09-05 01:37:00,0.05719215891700734
2019-09-05 01:38:00,0.05657611770497042
2019-09-05 01:39:00,0.05597054276812019
2019-09-05 01:40:00,0.05537520251754915
2019-09-05 01:41:00,0.05478987197708314
2019-09-05 01:42:00,0.054214332539697985
2019-09-05 01:43:00,0.05364837195409062
2019-09-05 01:44:00,0.053091784253670185
2019-09-05 01:45:00,0.05254436972651961
2019-09-05 01:46:00,0.05200593504057738
2019-09-05 01:47:00,0.051476293250214925
2019-09-05 01:48:00,0.050955264118675056
2019-09-05 01:49:00,0.05044267452157412
2019-09-05 01:50:00,0.0499383591432598
2019-09-05 01:51:00,0.049442161713951986
2019-09-05 01:52:00,0.04895393681366408
2019-09-05 01:53:00,0.04847355329598036
2019-09-05 01:54:00,0.04800090034868184
2019-09-05 01:55:00,0.04753589954913628
2019-09-05 01:56:00,0.047078531821899444
2019-09-05 01:57:00,0.04662890925694084
2019-09-05 01:58:00,0.04618754718975852
2019-09-05 01:59:00,0.04576351659610056
2019-09-05 02:00:00,0.04535102764359008
2019-09-05 02:01:00,0.04492079680519543
2019-09-05 02:02:00,0.04450472013561336
2019-09-05 02:03:00,0.04410064718065665
2019-09-05 02:04:00,0.04376212518929283
2019-09-05 02:05:00,0.043336433263347164
2019-09-05 02:06:00,0.04289535727297701
2019-09-05 02:07:00,0.04251431418069922
