time,water_depth_basin1,water_depth_basin2,water_depth_steam1,water_depth_stream2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-13 20:20,0.07148712509983088,0.08390132811375142,0.041961993900005976,0.044642642161764515,3.0,0.0,361,361,0.0
2019-09-13 20:25,0.07133193378949279,0.0838070124945732,0.04187990104057238,0.04455085097000001,3.0,0.0,361,361,0.0
2019-09-13 20:30,0.07117723664843138,0.08372325719178618,0.04179801679210209,0.04445956486470382,3.0,0.0,361,361,0.0
2019-09-13 20:35,0.07102303196157946,0.08362736738728589,0.04171634093576583,0.04436908027436659,3.0,0.0,361,361,0.0
2019-09-13 20:40,0.0708693180181578,0.08353092733269699,0.04163487324856295,0.044279179970416416,3.0,0.0,361,361,0.0
2019-09-13 20:45,0.07071609311276847,0.08344451919218755,0.04155361350384043,0.044189670288395266,3.0,0.0,361,361,0.0
2019-09-13 20:50,0.07056335554617604,0.08334764998324871,0.04147256147225378,0.04410082179413338,3.0,0.0,361,361,0.0
2019-09-13 20:55,0.07041110362619903,0.08326141523980299,0.04139171692259625,0.04401229103124442,3.0,0.0,361,361,0.0
2019-09-13 21:00,0.07025933566849601,0.08316487252159498,0.041311079622251154,0.04392436332383259,3.0,0.0,361,361,0.0
2019-09-13 21:05,0.07010804999717342,0.08307923391298179,0.041230649338148496,0.0438366997155873,3.0,0.0,361,361,0.0
2019-09-13 21:10,0.06995724494536966,0.08300313136089334,0.04115042583684814,0.043749307435582,3.0,0.0,361,361,0.0
2019-09-13 21:15,0.06980691885590207,0.08290690118285501,0.041070408885808506,0.04366259902002516,3.0,0.0,361,361,0.0
2019-09-13 21:20,0.06965707008179756,0.08282043884533055,0.040990598253139915,0.04357611731580277,3.0,0.0,361,361,0.0
2019-09-13 21:25,0.06950769698661602,0.0827341132075896,0.040910993708481926,0.0434899902728607,3.0,0.0,361,361,0.0
2019-09-13 21:30,0.06935879794488256,0.08266849854818836,0.040831595023185376,0.04340390357068429,3.0,0.0,361,361,0.0
2019-09-13 21:35,0.06921037134265041,0.08256599930549802,0.04075240197121851,0.043318674284365324,3.0,0.0,361,361,0.0
2019-09-13 21:40,0.069062415577505,0.08248405184315928,0.040673414327982646,0.04323346420737601,3.0,0.0,361,361,0.0
2019-09-13 21:45,0.06891492905878996,0.08238330131387386,0.04059463187236776,0.04314883545735869,3.0,0.0,361,361,0.0
2019-09-13 21:50,0.06876791020820022,0.08228453938544933,0.040516054386159954,0.04306447362775557,3.0,0.0,361,361,0.0
2019-09-13 21:55,0.06862135745985136,0.08222757111794293,0.04043768165428363,0.042979794767862615,3.0,0.0,361,361,0.0
2019-09-13 22:00,0.06847526926035691,0.08215131237432036,0.04035951346535723,0.04289568182938287,3.0,0.0,361,361,0.0
2019-09-13 22:05,0.06832964406921738,0.08205405521113546,0.04028154961152164,0.04281215829546706,3.0,0.0,361,361,0.0
2019-09-13 22:10,0.06818448035892719,0.08197954972340447,0.04020378988940099,0.04272857209013765,3.0,0.0,361,361,0.0
2019-09-13 22:15,0.0680397766152136,0.0818947251827281,0.04012623409909865,0.04264540740139138,3.0,0.0,361,361,0.0
2019-09-13 22:20,0.06789553133682116,0.08179957994793322,0.04004888204529721,0.04256265864114574,3.0,0.0,361,361,0.0
2019-09-13 22:25,0.06775174303603763,0.08171671643409358,0.03997173353739756,0.04247998677067811,3.0,0.0,361,361,0.0
2019-09-13 22:30,0.06760841023860438,0.08164590240318774,0.0398947883890653,0.04239739290096142,3.0,0.0,361,361,0.0
2019-09-13 22:35,0.06746553148375481,0.08155636590774963,0.03981804641866358,0.04231532039719022,3.0,0.0,361,361,0.0
2019-09-13 22:40,0.06732310532428186,0.0814790910901573,0.039741507449519625,0.042233316225457576,3.0,0.0,361,361,0.0
2019-09-13 22:45,0.067181130326722,0.08138439704539233,0.039665171309920595,0.04215180470621128,3.0,0.0,361,361,0.0
2019-09-13 22:50,0.06703960507129693,0.08130296121865248,0.039589037833162546,0.04207033990645339,3.0,0.0,361,361,0.0
2019-09-13 22:55,0.06689852815214663,0.08120667655542856,0.039513106857886234,0.04198931927185103,3.0,0.0,361,361,0.0
2019-09-13 23:00,0.06675789817754459,0.08107884084573694,0.039437378229028666,0.04190894365944278,3.0,0.0,361,361,0.0
2019-09-13 23:05,0.0666177137701695,0.08093270311419982,0.03936185179655671,0.041828988152860916,3.0,0.0,361,361,0.0
2019-09-13 23:10,0.06647797356631319,0.08077602746325414,0.03928652741519454,0.0417493257651859,3.0,0.0,361,361,0.0
2019-09-13 23:15,0.0663386762157613,0.08061336587331684,0.03921140494483423,0.04166988638344536,3.0,0.0,361,361,0.0
2019-09-13 23:20,0.06619982038191878,0.08044738823699969,0.03913648425079791,0.04159063274728334,3.0,0.0,361,361,0.0
2019-09-13 23:25,0.06606140474195989,0.0802796614270121,0.0390617652040135,0.0415115464232655,3.0,0.0,361,361,0.0
2019-09-13 23:30,0.06592342798694317,0.08011110581515543,0.03898724768114059,0.0414326196355625,3.0,0.0,361,361,0.0
2019-09-13 23:35,0.06578588882189008,0.07994226280573731,0.038912931564667165,0.04135385052323462,3.0,0.0,361,361,0.0
2019-09-13 23:40,0.06564878596583429,0.07977345160529972,0.03883881674298871,0.041275240399694886,3.0,0.0,361,361,0.0
2019-09-13 23:45,0.06551211815185135,0.07960486107358289,0.0387649031104777,0.041196792180182504,3.0,0.0,361,361,0.0
2019-09-13 23:50,0.06537588412707612,0.07943660353163162,0.03869119056754657,0.041118509489208734,3.0,0.0,361,361,0.0
2019-09-13 23:55,0.06524008265271296,0.07926874628207618,0.03861767902070792,0.04104039616272381,3.0,0.0,361,361,0.0
2019-09-14 00:00,0.06510471250404128,0.07910133007554111,0.0385443683826319,0.04096245597846621,3.0,0.0,361,361,0.0
2019-09-14 00:05,0.06496977247041882,0.07893437993355792,0.038471258572203085,0.04088469251739833,3.0,0.0,361,361,0.0
2019-09-14 00:10,0.0648352613552844,0.07876791149695234,0.038398349514576706,0.04080710909972525,3.0,0.0,361,361,0.0
2019-09-14 00:15,0.06470117797615979,0.07860193475516347,0.03832564114123499,0.04072970876270005,3.0,0.0,361,361,0.0
2019-09-14 00:20,0.06456752116465247,0.07843645624249979,0.03825313339004349,0.04065249426125065,3.0,0.0,361,361,0.0
2019-09-14 00:25,0.06443428976645879,0.07827148033676047,0.03818082620530808,0.04057546808052375,3.0,0.0,361,361,0.0
2019-09-14 00:30,0.06430148264136826,0.07810701003191989,0.03810871953783241,0.040498632454129484,3.0,0.0,361,361,0.0
2019-09-14 00:35,0.06416909866326864,0.07794304740226214,0.038036813344976314,0.04042198938459138,3.0,0.0,361,361,0.0
2019-09-14 00:40,0.06403713672015283,0.07777959388510113,0.03796510759071506,0.04034554066408026,3.0,0.0,361,361,0.0
2019-09-14 00:45,0.06390559571412725,0.07761665045645563,0.03789360224569954,0.04026928789441561,3.0,0.0,361,361,0.0
2019-09-14 00:50,0.0637744745614212,0.07745421774320468,0.037822297287317924,0.040193232505835175,3.0,0.0,361,361,0.0
2019-09-14 00:55,0.06364377219239893,0.0772922960972304,0.03775119269975825,0.04011737577432496,3.0,0.0,361,361,0.0
2019-09-14 01:00,0.06351348755157292,0.07713088564651747,0.037680288474072746,0.0400417188374632,3.0,0.0,361,361,0.0
2019-09-14 01:05,0.06338361959761955,0.07696998633202948,0.03760958460824345,0.03996626270881757,3.0,0.0,361,361,0.0
2019-09-14 01:10,0.0632541673033964,0.07680959793558147,0.0375390811072496,0.039891008290978525,3.0,0.0,361,361,0.0
2019-09-14 01:15,0.06312512965596227,0.0766497201018211,0.037468777983136754,0.03981595638733024,3.0,0.0,361,361,0.0
2019-09-14 01:20,0.06299650565660007,0.07649035235619892,0.037398675255087714,0.03974110771266633,3.0,0.0,361,361,0.0
2019-09-14 01:25,0.06286829432084066,0.07633149412007995,0.03732877294949554,0.0396664629027559,3.0,0.0,361,361,0.0
2019-09-14 01:30,0.0627404946784907,0.07617314472372091,0.037259071100038614,0.03959202252295961,3.0,0.0,361,361,0.0
2019-09-14 01:35,0.06261310577366289,0.07601530341758382,0.037189569747757986,0.03951778707598861,3.0,0.0,361,361,0.0
2019-09-14 01:40,0.06248612666480885,0.07585796938230058,0.037120268941137,0.03944375700889145,3.0,0.0,361,361,0.0
2019-09-14 01:45,0.062359556424754894,0.07570114173751268,0.03705116873618352,0.039369932719346065,3.0,0.0,361,361,0.0
2019-09-14 01:50,0.062233394140741735,0.07554481954974995,0.03698226919651458,0.0392963145613274,3.0,0.0,361,361,0.0
2019-09-14 01:55,0.06210763891446628,0.07538900183947468,0.03691357039344404,0.03922290285021336,3.0,0.0,361,361,0.0
2019-09-14 02:00,0.06198228986212795,0.0752336875873941,0.03684507240607287,0.039149697867386146,3.0,0.0,361,361,0.0
2019-09-14 02:05,0.061857346114477844,0.07507887574012465,0.036776775321382564,0.03907669986438047,3.0,0.0,361,361,0.0
2019-09-14 02:10,0.06173280681687145,0.07492456521528071,0.03670867923433188,0.03900390906662468,3.0,0.0,361,361,0.0
2019-09-14 02:15,0.061608671129326525,0.0747707549060493,0.03664078424795663,0.03893132567681582,3.0,0.0,361,361,0.0
2019-09-14 02:20,0.0614849382265831,0.07461744368530525,0.036573090473473124,0.03885894987796649,3.0,0.0,361,361,0.0
2019-09-14 02:25,0.06136160729816901,0.07446463040931556,0.03650559803038533,0.03878678183615647,3.0,0.0,361,361,0.0
2019-09-14 02:30,0.06123867754846957,0.07431231392107426,0.03643830704659573,0.038714821703019466,3.0,0.0,361,361,0.0
2019-09-14 02:35,0.06111614819680129,0.07416049305330769,0.036371217658520257,0.038643069617991924,3.0,0.0,361,361,0.0
2019-09-14 02:40,0.06099401847749135,0.07400916663118257,0.036304330011207406,0.038571525710348296,3.0,0.0,361,361,0.0
2019-09-14 02:45,0.06087228763996046,0.07385833347474856,0.03623764425846183,0.03850019010104458,3.0,0.0,361,361,0.0
2019-09-14 02:50,0.060750954948812316,0.07370799240114198,0.03617116056297255,0.03842906290438942,3.0,0.0,361,361,0.0
2019-09-14 02:55,0.0606300196839284,0.07355814222657568,0.03610487909644589,0.03835814422956145,3.0,0.0,361,361,0.0
2019-09-14 03:00,0.06050948114056669,0.07340878176813692,0.03603880003974366,0.03828743418198782,3.0,0.0,361,361,0.0
2019-09-14 03:05,0.06038933862946891,0.0732599098454132,0.03597292358302656,0.038216932864598464,3.0,0.0,361,361,0.0
2019-09-14 03:10,0.06026959147697139,0.07311152528196387,0.035907249925903245,0.03814664037896933,3.0,0.0,361,361,0.0
2019-09-14 03:15,0.06015023902512431,0.07296362690665345,0.03584177927758522,0.038076556826366216,3.0,0.0,361,361,0.0
2019-09-14 03:20,0.06003128063181624,0.07281621355486186,0.035776511857047964,0.0380066823086991,3.0,0.0,361,361,0.0
2019-09-14 03:25,0.05991271567090691,0.07266928406958319,0.03571144789319845,0.03793701692939701,3.0,0.0,361,361,0.0
2019-09-14 03:30,0.05979454353236614,0.07252283730242572,0.035646587625049575,0.037867560794211864,3.0,0.0,361,361,0.0
2019-09-14 03:35,0.05967676362242175,0.07237687211452411,0.03558193130190171,0.03779831401195878,3.0,0.0,361,361,0.0
2019-09-14 03:40,0.05955937536371446,0.07223138737737207,0.03551747918353183,0.03772927669519999,3.0,0.0,361,361,0.0
2019-09-14 03:45,0.05944237819546227,0.07208638197358523,0.03545323154039049,0.03766044896087856,3.0,0.0,361,361,0.0
2019-09-14 03:50,0.059325771573632946,0.07194185479760186,0.035389188653807364,0.03759183093090784,3.0,0.0,361,361,0.0
2019-09-14 03:55,0.05920955497112654,0.07179780475632722,0.0353253508162055,0.037523422732721363,3.0,0.0,361,361,0.0
