time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-07 09:00,0.5730668151030904,0.07873381686934497,2.25,0.0,361,361,0.0
2019-09-07 10:00,0.5742837279294136,0.07354699571738865,2.25,0.0,361,361,0.0
2019-09-07 11:00,0.5742604144881831,0.06908191352572335,2.25,0.0,361,361,0.0
2019-09-07 12:00,0.5731020075457334,0.06862956868579337,2.25,0.0,361,361,0.0
2019-09-07 13:00,0.5708987467495031,0.06821612442059471,2.25,0.0,361,361,0.0
2019-09-07 14:00,0.567728569534831,0.0671830297335124,3.0,0.0,361,361,0.0
2019-09-07 15:00,0.4110319976530216,0.06823824999369103,2.25,0.0,361,361,0.0
2019-09-07 16:00,0.409574316031456,0.0689395409089366,2.25,0.0,361,361,0.0
2019-09-07 17:00,0.40710905517598966,0.06623365017306247,2.25,0.0,361,361,0.0
2019-09-07 18:00,0.403563768800983,0.06347809079527657,2.25,0.0,361,361,0.0
2019-09-07 19:00,0.3990444905315541,0.0612763168739024,2.25,0.0,361,361,0.0
2019-09-07 20:00,0.39363004766107174,0.05952372727118375,2.25,0.0,361,361,0.0
2019-09-07 21:00,0.38738322497963756,0.058065368769146065,2.25,0.0,361,361,0.0
2019-09-07 22:00,0.38035616446985043,0.05679001884560402,2.25,0.0,361,361,0.0
2019-09-07 23:00,0.37259329466196267,0.05562971749981629,2.25,0.0,361,361,0.0
2019-09-08 00:00,0.36413310059061327,0.05454547785839483,2.25,0.0,361,361,0.0
2019-09-08 01:00,0.3550093115761581,0.053515451665244594,2.25,0.0,361,361,0.0
2019-09-08 02:00,0.3452517817095915,0.0525273456163918,2.25,0.0,361,361,0.0
2019-09-08 03:00,0.33488720526752835,0.05157402398839551,2.25,0.0,361,361,0.0
2019-09-08 04:00,0.32393974961711475,0.05065108870323745,2.25,0.0,361,361,0.0
2019-09-08 05:00,0.31243166233621567,0.04975558776084808,2.25,0.0,361,361,0.0
2019-09-08 06:00,0.3003839007540877,0.04888533817187118,2.25,0.0,361,361,0.0
2019-09-08 07:00,0.2878168341781397,0.04803857409218595,2.25,0.0,361,361,0.0
2019-09-08 08:00,0.2747510796846819,0.047213763961883246,2.25,0.0,361,361,0.0
2019-09-08 09:00,0.2612085522043537,0.0464095145200302,2.25,0.0,361,361,0.0
2019-09-08 10:00,0.24721384150144798,0.04562451930114185,2.25,0.0,361,361,0.0
2019-09-08 11:00,0.23279607738955338,0.044857530094814226,2.25,0.0,361,361,0.0
2019-09-08 12:00,0.21799151720931256,0.04410734075347195,2.25,0.0,361,361,0.0
2019-09-08 13:00,0.20284719487741779,0.04337277855255226,2.25,0.0,361,361,0.0
2019-09-08 14:00,0.18742611529103057,0.042652701705581456,2.25,0.0,361,361,0.0
2019-09-08 15:00,0.17181465293917916,0.041946004127314786,2.25,0.0,361,361,0.0
2019-09-08 16:00,0.15613295606132183,0.041251631104345175,2.25,0.0,361,361,0.0
2019-09-08 17:00,0.14054904451310096,0.04056861294005324,2.25,0.0,361,361,0.0
2019-09-08 18:00,0.12529629202077172,0.03989612840986479,2.25,0.0,361,361,0.0
2019-09-08 19:00,0.11069063629409667,0.0392336154653458,2.25,0.0,361,361,0.0
2019-09-08 20:00,0.09713570866550073,0.038580948723068685,2.25,0.0,361,361,0.0
2019-09-08 21:00,0.0850904274096675,0.03793868756561424,2.25,0.0,361,361,0.0
2019-09-08 22:00,0.07496700109282152,0.03730833622519652,2.25,0.0,361,361,0.0
2019-09-08 23:00,0.06696603135765902,0.03669243202525178,2.25,0.0,361,361,0.0
2019-09-09 00:00,0.06095351265719386,0.03609418961807957,2.25,0.0,361,361,0.0
2019-09-09 01:00,0.05651402181560991,0.03551662755754783,2.25,0.0,361,361,0.0
2019-09-09 02:00,0.053150357282712134,0.03496159198976113,2.25,0.0,361,361,0.0
2019-09-09 03:00,0.050455420181314124,0.03442929091531361,2.25,0.0,361,361,0.0
2019-09-09 04:00,0.0481648718628409,0.03391852563925109,2.25,0.0,361,361,0.0
2019-09-09 05:00,0.04613020162979232,0.0334273015200055,2.25,0.0,361,361,0.0
2019-09-09 06:00,0.04427410201572879,0.03295341978448995,2.25,0.0,361,361,0.0
2019-09-09 07:00,0.04255661217134331,0.03249485605621973,2.25,0.0,361,361,0.0
2019-09-09 08:00,0.04095556984208472,0.032049921770061086,2.25,0.0,361,361,0.0
2019-09-09 09:00,0.0394569439441134,0.03161728257013565,2.25,0.0,361,361,0.0
2019-09-09 10:00,0.038050515183017705,0.03119590841873209,2.25,0.0,361,361,0.0
2019-09-09 11:00,0.03672805595421716,0.03078500442576326,2.25,0.0,361,361,0.0
2019-09-09 12:00,0.035482563585252744,0.03038394669245476,2.25,0.0,361,361,0.0
2019-09-09 13:00,0.03430790957705899,0.029992231588602595,2.25,0.0,296,362,0.010666875000000008
2019-09-09 14:00,0.03319865166352605,0.02960943894992876,2.25,0.0,242,296,0.0064389130434782515
2019-09-09 15:00,0.03214991446687056,0.029235206698024464,2.25,0.0,188,230,0.005233026315789479
2019-09-09 16:00,0.03115730385510229,0.028869213856695723,2.25,0.0,134,164,0.005998922155688631
2019-09-09 17:00,0.03021684097753905,0.028511169367062834,2.25,0.0,80,98,0.005998922155688631
2019-09-09 18:00,0.02932490937543587,0.028160804758457593,2.25,0.0,26,32,0.005998922155688631
2019-09-09 19:00,0.039658187661568686,0.03216599776487368,3.0,0.3367799999999921,0,0,0.004889999999999991
2019-09-09 20:00,0.028836025760827326,0.03572532423891807,2.25,0.2515199999999904,0,0,0.005441052631578946
2019-09-09 21:00,0.06683846653711539,0.03888199379474977,2.25,0.2037600000000035,0,0,0.013110000000000004
2019-09-09 22:00,0.09243034203869656,0.04260523453051655,2.25,0.2097599999999975,107,131,0.03719280991735531
2019-09-09 23:00,0.10585220041856516,0.0433076531370167,3.0,0.0,53,65,0.0463591390728477
2019-09-10 00:00,0.0361398456132621,0.04466761161352137,2.25,0.19998000000000005,0,0,0.04771545706371196
2019-09-10 01:00,0.13982826566602577,0.0799278288576775,2.25,1.8333599999999999,0,0,0.05069468144044329
2019-09-10 02:00,0.25756763931677196,0.15860324657015862,3.75,1.5667800000000245,0,0,0.06759124653739618
2019-09-10 03:00,0.10778980010987635,0.23948569012768875,3.75,2.199840000000025,0,0,0.06671185595567873
2019-09-10 04:00,0.21840945409904672,0.4111822026058417,2.25,3.175680000000005,0,0,0.06112637119113577
2019-09-10 05:00,0.5684254058687452,0.6097579771036846,3.75,4.824839999999988,0,0,0.05125180055401662
2019-09-10 06:00,0.6941333807139791,0.8610622045398915,3.75,3.5997599999999963,0,0,0.04225445983379502
2019-09-10 07:00,0.8019952823903065,1.0607512747975756,3.0,2.8672199999999535,0,0,0.03591722991689745
2019-09-10 08:00,1.0901937111258067,1.3267179690587343,3.0,7.633079999999936,0,0,0.018487811634348983
2019-09-10 09:00,1.3526623688945008,1.5840251550631894,3.75,1.9732799999999457,0,0,0.01814110803324099
2019-09-10 10:00,1.4695749329281298,1.7769504853005318,3.75,1.1284199999999274,0,0,0.01742459833795011
2019-09-10 11:00,1.5571469145202839,1.936520437924833,3.75,1.2924599999999486,0,0,0.014949806094182871
2019-09-10 12:00,1.6097471011780442,1.9999999999999998,3.75,0.35591999999995494,0,0,0.01579013850415517
2019-09-10 13:00,1.631535013833953,1.9999999999999998,3.75,0.566280000000134,0,0,0.01693352941176478
2019-09-10 14:00,1.64121502971607,1.9999999999999998,3.75,1.3327200000000232,0,0,0.01564609756097569
2019-09-10 15:00,1.6510572632710536,1.9999999999999998,3.75,1.8509399999999516,0,0,0.01074193548387099
2019-09-10 16:00,1.6592876333230955,1.9999999999999998,3.75,0.8885399999998711,0,0,0.008805238095238109
2019-09-10 17:00,1.6501225260011365,1.9999999999999998,3.75,0.39581999999990813,0,0,0.010812727272727276
2019-09-10 18:00,1.6289332517370163,1.9999999999999998,3.75,0.6563999999999908,0,0,0.00954
2019-09-10 19:00,1.5948740833295068,1.9999999999999998,3.75,0.057239999999993074,22,28,0.041418484848484816
2019-09-10 20:00,1.5479928881067024,1.9999999999999998,3.75,0.47676000000002006,0,0,0.04738711656441716
2019-09-10 21:00,1.500390023064795,1.9999999999999998,3.75,1.5736800000000244,0,0,0.05971281553398054
2019-09-10 22:00,1.4696023762191477,1.9999999999999998,3.75,3.250439999999955,0,0,0.06744139534883721
2019-09-10 23:00,1.4922928615414317,1.9999999999999998,3.75,2.899979999999978,361,361,0.0
2019-09-11 00:00,1.4971783945652846,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 01:00,1.4782911724722998,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 02:00,1.4405127737842027,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 03:00,1.3871703411333849,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 04:00,1.3205485353980237,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 05:00,1.2422247561045947,1.9999999999999998,3.0,0.0,361,361,0.0
2019-09-11 06:00,1.2292587015325211,1.9999999999999998,2.25,0.0,280,342,0.037333200000000004
2019-09-11 07:00,1.2988416595514933,1.9999999999999998,3.75,0.0,226,276,0.04000418181818185
2019-09-11 08:00,1.1897610970082444,1.9991835359100678,2.25,0.0,172,210,0.0321712941176471
2019-09-11 09:00,1.2457468166155803,1.9941614803899792,2.25,0.0,118,144,0.02595208695652176
2019-09-11 10:00,1.2928640583088042,1.9850172824241838,3.75,0.0,64,78,0.021913862068965537
2019-09-11 11:00,1.1628080013852347,1.9723696256093397,3.75,0.0,10,12,0.022441188118811902
2019-09-11 12:00,1.0352181517731074,1.9625463943936847,3.0,1.83329999999998,0,0,0.01955267716535436
2019-09-11 13:00,1.0225618653158433,1.9694380328781624,2.25,2.5171799999999607,0,0,0.01262474226804126
2019-09-11 14:00,1.1301957494305286,1.9879022584905737,2.25,1.1129399999999876,0,0,0.009972089552238798
2019-09-11 15:00,1.2266960652444345,1.9999999999999998,2.25,0.49787999999996657,0,0,0.011329459459459451
2019-09-11 16:00,1.3104973228604953,1.9999999999999998,3.75,0.3715199999999186,0,0,0.03334714285714286
2019-09-11 17:00,1.2232058280677858,1.9999999999999998,2.25,0.46685999999998273,361,361,0.0
2019-09-11 18:00,1.2966950667560495,1.9999999999999998,3.75,0.0,361,361,0.0
2019-09-11 19:00,1.1905435547677126,1.9999135975822,2.25,0.0,361,361,0.0
2019-09-11 20:00,1.249308172228896,1.996607617586235,3.0,0.0,361,361,0.0
2019-09-11 21:00,1.2051649389757713,1.9889814899336524,2.25,0.0,361,361,0.0
2019-09-11 22:00,1.2504546180318292,1.977627827250485,3.0,0.0,361,361,0.0
2019-09-11 23:00,1.1945405464271748,1.9629795665457426,2.25,0.0,361,361,0.0
2019-09-12 00:00,1.2302483834835551,1.9454262421650332,3.0,0.0,361,361,0.0
2019-09-12 01:00,1.165009091427652,1.9252475035089427,2.25,0.0,361,361,0.0
2019-09-12 02:00,1.1936665408388505,1.9027189437029133,2.25,0.0,361,361,0.0
2019-09-12 03:00,1.218171378255673,1.8779916256076628,3.0,0.0,361,361,0.0
2019-09-12 04:00,1.1419758999120908,1.8513054170962169,2.25,0.0,361,361,0.0
2019-09-12 05:00,1.1618406804273547,1.8228193883799846,2.25,0.0,361,361,0.0
2019-09-12 06:00,1.178780696483043,1.7925828349415633,2.25,0.0,361,361,0.0
2019-09-12 07:00,1.1930698293113116,1.7607256916766352,2.25,0.0,361,361,0.0
2019-09-12 08:00,1.2050339050477143,1.7273486665759739,2.25,0.0,361,361,0.0
2019-09-12 09:00,1.2149419137473059,1.6925271915961486,3.0,0.0,361,361,0.0
2019-09-12 10:00,1.124484890077104,1.6563613441415566,2.25,0.0,361,361,0.0
2019-09-12 11:00,1.1321815008606257,1.618903743459053,2.25,0.0,361,361,0.0
2019-09-12 12:00,1.138360831097304,1.5800934807859137,2.25,0.0,361,361,0.0
2019-09-12 13:00,1.1430669504988653,1.5399815027788473,2.25,0.0,361,361,0.0
2019-09-12 14:00,1.1464438976997566,1.4986028953644615,2.25,0.0,288,352,0.01910926829268292
2019-09-12 15:00,1.1486133614743321,1.4559718587761794,2.25,0.0,234,286,0.018591627906976736
2019-09-12 16:00,1.1496806608672319,1.4120897997162596,2.25,0.0,180,220,0.018591627906976736
2019-09-12 17:00,1.149737836348781,1.3669483436145968,2.25,0.0,126,154,0.018591627906976736
2019-09-12 18:00,1.1488657867792433,1.3205299998079894,3.0,0.0,72,88,0.018591627906976736
2019-09-12 19:00,1.0445165766544142,1.2728646229742773,2.25,0.0,18,22,0.018591627906976736
2019-09-12 20:00,1.045876509479312,1.2267349579207434,2.25,0.7755000000000578,0,0,0.00798
2019-09-12 21:00,1.0501306698419368,1.1824821088919235,2.25,0.023940000000010286,60,74,0.0069565116279069715
2019-09-12 22:00,1.0530847482585837,1.136670206588358,2.25,0.0,6,8,0.0069565116279069715
2019-09-12 23:00,1.057184685379131,1.0915219866701236,2.25,0.3809400000001588,0,0,0.006585454545454547
2019-09-13 00:00,1.0626172650312733,1.0473426644547768,2.25,0.21732000000002216,361,361,0.0
2019-09-13 01:00,1.0672318323553083,1.0020394486653856,2.25,0.0,361,361,0.0
2019-09-13 02:00,1.0705095096082566,0.9549447440228038,2.25,0.0,361,361,0.0
2019-09-13 03:00,1.0725686714617462,0.9060020773495994,2.25,0.0,361,361,0.0
2019-09-13 04:00,1.0735141878453094,0.8551417502375055,2.25,0.0,361,361,0.0
2019-09-13 05:00,1.073438333581626,0.8022761067548301,2.25,0.0,304,372,0.19998
2019-09-13 06:00,1.072422316977586,0.7472933538630379,2.25,0.0,250,306,0.19998
2019-09-13 07:00,1.0705378076967882,0.6900517647762662,2.25,0.0,196,240,0.19998
2019-09-13 08:00,1.0678482701311225,0.6303734640516768,2.25,0.0,142,174,0.19998
2019-09-13 09:00,1.0644100874108129,0.5680376411378733,2.25,0.0,88,108,0.19998
2019-09-13 10:00,1.06027350315465,0.5027748565891517,2.25,0.0,34,42,0.19998
2019-09-13 11:00,1.0577320390200462,0.43959977245866355,2.25,0.7999199999999931,361,361,0.0
2019-09-13 12:00,1.0588247249388363,0.38470205443447425,2.25,0.0,361,361,0.0
2019-09-13 13:00,1.0588919289383252,0.32806830975975887,2.25,0.0,361,361,0.0
2019-09-13 14:00,1.0580074947103613,0.27042604569960993,2.25,0.0,361,361,0.0
2019-09-13 15:00,1.0562408169699662,0.2134750268769298,2.25,0.0,361,361,0.0
2019-09-13 16:00,1.0536555827026008,0.16121247281402476,2.25,0.0,361,361,0.0
2019-09-13 17:00,1.0503091131018478,0.12104596857588383,2.25,0.0,361,361,0.0
2019-09-13 18:00,1.0462526978630082,0.09858226196619445,2.25,0.0,361,361,0.0
2019-09-13 19:00,1.041532212479014,0.0884363117834756,2.25,0.0,361,361,0.0
2019-09-13 20:00,1.0361887468876445,0.0848794849629655,2.25,0.0,361,361,0.0
2019-09-13 21:00,1.0302591715832543,0.08385843630192247,2.25,0.0,361,361,0.0
2019-09-13 22:00,1.0237766298691173,0.08291046588309149,2.25,0.0,361,361,0.0
2019-09-13 23:00,1.0167709619375482,0.08197763274893599,2.25,0.0,361,361,0.0
2019-09-14 00:00,1.0092690699609401,0.08012177064791273,2.25,0.0,361,361,0.0
2019-09-14 01:00,1.0012952330648066,0.07823667024279314,2.25,0.0,361,361,0.0
2019-09-14 02:00,0.9928713798676468,0.07642109581363178,2.25,0.0,361,361,0.0
2019-09-14 03:00,0.9840173250588523,0.07467446470690013,2.25,0.0,361,361,0.0
2019-09-14 04:00,0.9747509754131538,0.07299500269189303,2.25,0.0,361,361,0.0
2019-09-14 05:00,0.9650885097817897,0.07138088835180216,2.25,0.0,361,361,0.0
2019-09-14 06:00,0.9550445369351194,0.06983054543158689,2.25,0.0,361,361,0.0
2019-09-14 07:00,0.9446322346807904,0.06834276282710296,2.25,0.0,361,361,0.0
2019-09-14 08:00,0.9338634735567183,0.0669168066005301,2.25,0.0,361,361,0.0
2019-09-14 09:00,0.922748929122171,0.06555263266418013,2.25,0.0,361,361,0.0
2019-09-14 10:00,0.9112981923612801,0.0642515573053402,2.25,0.0,361,361,0.0
2019-09-14 11:00,0.8995198634614164,0.06301626155997048,2.25,0.0,361,361,0.0
2019-09-14 12:00,0.8874214985634986,0.06184269314284059,2.25,0.0,361,361,0.0
2019-09-14 13:00,0.8750096091767187,0.06072104810558752,2.25,0.0,361,361,0.0
2019-09-14 14:00,0.8622897553943009,0.05964257139356299,2.25,0.0,361,361,0.0
2019-09-14 15:00,0.8492666231192495,0.05860127558121324,2.25,0.0,361,361,0.0
2019-09-14 16:00,0.835944076132541,0.05759330572369878,2.25,0.0,361,361,0.0
2019-09-14 17:00,0.822325191405073,0.05661607507092197,2.25,0.0,361,361,0.0
2019-09-14 18:00,0.8084122833404976,0.05566768285044742,2.25,0.0,361,361,0.0
2019-09-14 19:00,0.79420691973011,0.05474659302294186,2.25,0.0,361,361,0.0
2019-09-14 20:00,0.7797099306415636,0.05385147183146108,2.25,0.0,361,361,0.0
2019-09-14 21:00,0.7649214107034763,0.05298110858722392,2.25,0.0,289,353,0.03700349999999998
2019-09-14 22:00,0.7498407148562543,0.05213437703574886,2.25,0.0,235,287,0.04499819999999998
2019-09-14 23:00,0.7344664474001532,0.0513102157663811,2.25,0.0,181,221,0.04330649999999991
2019-09-15 00:00,0.7187964439873902,0.05050761739986583,2.25,0.0,127,155,0.04216626506024087
2019-09-15 01:00,0.7028277460314379,0.04972562181350399,2.25,0.0,73,89,0.04216626506024087
2019-09-15 02:00,0.6865565668209676,0.0489633112487098,2.25,0.0,19,23,0.04216626506024087
2019-09-15 03:00,0.6752058857455684,0.06632399360057173,3.0,1.4401199999999434,0,0,0.04377543307086609
2019-09-15 04:00,0.5561888698267028,0.14509030138052254,2.25,3.009719999999959,0,0,0.03805611940298508
2019-09-15 05:00,0.6354594026762601,0.2895402704531112,2.25,2.4674399999999537,0,0,0.011760000000000001
2019-09-15 06:00,0.7223862722438928,0.39300297737826906,2.25,0.08231999999998152,361,361,0.0
2019-09-15 07:00,0.7909461932364731,0.4520392495464572,2.25,0.0,361,361,0.0
2019-09-15 08:00,0.8465769393812378,0.48821382221088944,2.25,0.0,361,361,0.0
2019-09-15 09:00,0.8925494698289339,0.5090892953351341,2.25,0.0,361,361,0.0
2019-09-15 10:00,0.9309945086900472,0.5186481226722751,2.25,0.0,361,361,0.0
2019-09-15 11:00,0.9633867951048674,0.5194000117748441,2.25,0.0,361,361,0.0
2019-09-15 12:00,0.9907969801447677,0.5130508931405919,2.25,0.0,361,361,0.0
2019-09-15 13:00,1.014031118093224,0.5008277838430502,2.25,0.0,361,361,0.0
2019-09-15 14:00,1.0337133930319458,0.483718434964151,2.25,0.0,361,361,0.0
2019-09-15 15:00,1.0503381123966171,0.4624351404011502,2.25,0.0,361,361,0.0
2019-09-15 16:00,1.0643039494856497,0.43750643956954516,2.25,0.0,361,361,0.0
2019-09-15 17:00,1.075937377764137,0.4093793755611726,2.25,0.0,361,361,0.0
2019-09-15 18:00,1.0855091573100646,0.37847451647643865,2.25,0.0,361,361,0.0
2019-09-15 19:00,1.0932462210108795,0.34523493019918533,2.25,0.0,361,361,0.0
2019-09-15 20:00,1.0993405831669596,0.310187465978886,2.25,0.0,361,361,0.0
2019-09-15 21:00,1.1039560812619336,0.27403004253608293,2.25,0.0,361,361,0.0
2019-09-15 22:00,1.1072335394185764,0.23775432618010245,2.25,0.0,361,361,0.0
2019-09-15 23:00,1.109294786412715,0.2027891227043775,2.25,0.0,361,361,0.0
2019-09-16 00:00,1.1102458262297203,0.17105572015069603,2.25,0.0,361,361,0.0
2019-09-16 01:00,1.1101793700250893,0.1446320838673559,2.25,0.0,361,361,0.0
2019-09-16 02:00,1.1091768794201136,0.12475031802881476,2.25,0.0,361,361,0.0
2019-09-16 03:00,1.107310230904184,0.11083956871419115,2.25,0.0,361,361,0.0
2019-09-16 04:00,1.1046430830289173,0.10103288180298803,2.25,0.0,361,361,0.0
2019-09-16 05:00,1.101232008033087,0.09357214977610867,2.25,0.0,361,361,0.0
2019-09-16 06:00,1.0971274349873446,0.08743080484508967,2.25,0.0,361,361,0.0
2019-09-16 07:00,1.0923744408296021,0.08213339783420369,2.25,0.0,361,361,0.0
2019-09-16 08:00,1.087013417664484,0.07874340890889286,2.25,0.0,361,361,0.0
2019-09-16 09:00,1.0810806386639615,0.07805293022301533,2.25,0.0,361,361,0.0
2019-09-16 10:00,1.0746087403147138,0.07741669404544185,2.25,0.0,361,361,0.0
2019-09-16 11:00,1.0676271351984845,0.07670413630661391,2.25,0.0,361,361,0.0
2019-09-16 12:00,1.0601623667440607,0.07509277699568692,2.25,0.0,361,361,0.0
2019-09-16 13:00,1.0522384152383186,0.07350652067253986,2.25,0.0,361,361,0.0
2019-09-16 14:00,1.043876962669366,0.07197873734116805,2.25,0.0,361,361,0.0
2019-09-16 15:00,1.0350976226223745,0.07050761915619608,2.25,0.0,361,361,0.0
2019-09-16 16:00,1.025918140355985,0.06909051143084578,2.25,0.0,361,361,0.0
2019-09-16 17:00,1.0163545673124865,0.06772464989308438,2.25,0.0,361,361,0.0
2019-09-16 18:00,1.0064214136020369,0.06640736583077483,2.25,0.0,319,389,0.09523714285714283
2019-09-16 19:00,0.9961317814186024,0.06513613914246834,2.25,0.0,265,323,0.028578857142857142
2019-09-16 20:00,0.9854974818664012,0.06390860528771977,2.25,0.0,211,257,0.028578857142857142
2019-09-16 21:00,0.9745291372795358,0.06272254871827956,2.25,0.0,157,191,0.028578857142857142
2019-09-16 22:00,0.9632362707877654,0.06157589285099338,3.0,0.0,103,125,0.028578857142857142
2019-09-16 23:00,0.8366207916492782,0.06351144088349436,2.25,0.0,49,59,0.028578857142857142
2019-09-17 00:00,0.824716505662578,0.06871876727999468,2.25,0.6332999999999913,0,0,0.012653793103448278
2019-09-17 01:00,0.8204494565797678,0.07540622499440677,2.25,0.3669599999999775,87,107,0.044459999999999986
2019-09-17 02:00,0.8160683357471766,0.07447260464715032,2.25,0.0,33,41,0.044459999999999986
2019-09-17 03:00,0.8123443954335938,0.0793304088724816,2.25,0.4001399999999933,73,89,0.020881791044776197
2019-09-17 04:00,0.8105016899429196,0.08098841669233359,2.25,0.0,19,23,0.020881791044776197
