time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int,overflow_duration_basin1,overflow_duration_basin2
2019-09-13 01:00,0.15714778857618786,1.004077923315125,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 02:00,0.0989315876875346,0.9570569025309933,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 03:00,0.09693264066545515,0.9081849868266414,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 04:00,0.1962807708189135,0.8573649026756404,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 05:00,0.24814941833466198,0.804498181507635,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 06:00,0.2839846065606472,0.7494941033016776,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 07:00,0.3107219496768189,0.6922231608666277,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 08:00,0.331318610136535,0.63251077239789,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 09:00,0.34737466893208413,0.5701349921494316,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 10:00,0.3598775507355158,0.5048222594679104,2.25,0.0,34,42,0.19998,22.663888888888888,24.041666666666668
2019-09-13 11:00,0.37582825919707613,0.44155610109686205,2.25,0.7999199999999931,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 12:00,0.39991336605421063,0.38648808365334586,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 13:00,0.4192317823622712,0.3296333379538352,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 14:00,0.43473992638773934,0.2716919825448836,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 15:00,0.4471128003246307,0.2143169055597428,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 16:00,0.45684795537772327,0.16145734510771387,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 17:00,0.4643228767894338,0.12061402118590962,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 18:00,0.46983131702512243,0.09775354102941551,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 19:00,0.47360692881268746,0.08753298503954565,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 20:00,0.4758390203204062,0.08400997804970466,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 21:00,0.4766833528830054,0.08299482688364128,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 22:00,0.4762697468175302,0.08205074730920435,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-13 23:00,0.47470757615452835,0.08105747353373856,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 00:00,0.4720898293139917,0.0791573653568545,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 01:00,0.4684961710533905,0.07726626317643408,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 02:00,0.46399529309548165,0.07544360456624717,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 03:00,0.4586467480910219,0.07368860994742397,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 04:00,0.45250240191562635,0.0719995208262718,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 05:00,0.44560760018703105,0.07037455630053091,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 06:00,0.43800211882262874,0.06881217871854213,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 07:00,0.42972095109813113,0.0673112089466594,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 08:00,0.42079497274161065,0.06587093896899186,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 09:00,0.4112515223783676,0.06449134656159983,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 10:00,0.40111495030230626,0.0631737678840917,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 11:00,0.39040710374513815,0.061920917480944755,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 12:00,0.3791472905956289,0.0607288274864518,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 13:00,0.36735240972079863,0.059587706158237,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 14:00,0.35503743668657434,0.05848868102917805,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 15:00,0.3422159085600231,0.05742558544283148,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 16:00,0.3289003935346883,0.05639437890036958,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 17:00,0.315103003421594,0.055392299953693894,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 18:00,0.3008360129291401,0.054417280639902435,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 19:00,0.2861126604577164,0.05346761606746731,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 20:00,0.2709482307239368,0.05254179319882015,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 21:00,0.25536156427704737,0.051638404838266996,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 22:00,0.23937721059437891,0.05075610616759193,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-14 23:00,0.22302855279133785,0.04989359220443967,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 00:00,0.20636240130686329,0.04904958639512143,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 01:00,0.18944580100188363,0.04822283711039239,2.25,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 02:00,0.17237612267601402,0.0474121231224005,3.0,0.0,19,23,0.03700349999999998,22.663888888888888,24.041666666666668
2019-09-15 03:00,0.054055544623724826,0.06547163848928192,3.0,1.4401199999999434,0,0,0.05015901639344265,22.663888888888888,24.041666666666668
2019-09-15 04:00,0.10035136735925079,0.14403913358246498,3.0,3.009719999999959,0,0,0.040642622950819655,22.663888888888888,24.041666666666668
2019-09-15 05:00,0.21112470149782228,0.28795835170117834,3.0,2.4674399999999537,0,0,0.011760000000000001,22.663888888888888,24.041666666666668
2019-09-15 06:00,0.27834973859117235,0.3914825862865758,3.0,0.08231999999998152,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 07:00,0.29786662544067827,0.4514416350338014,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 08:00,0.29472254901786415,0.4885784631637632,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 09:00,0.2784084027116357,0.5102280736483338,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 10:00,0.25427187010476854,0.5203766510124608,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 11:00,0.22629144792256278,0.5215667708748858,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 12:00,0.19793995182391128,0.5155367975983915,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 13:00,0.17214413406050721,0.5035352211141327,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 14:00,0.15067121694749364,0.48658169578039484,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 15:00,0.13370412191622788,0.46541857516384233,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 16:00,0.12034559864478098,0.4405801980985038,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 17:00,0.10955157454372381,0.4125141894125137,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
