time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-12 19:00,1.9122730953468787,1.272728290615141,2.25,0.0,18,22,0.018591627906976736
2019-09-12 20:00,1.9093316101501296,1.2264769086289775,2.25,0.7755000000000578,0,0,0.00798
2019-09-12 21:00,1.9079409192933383,1.182170947322968,2.25,0.023940000000010286,60,74,0.0069565116279069715
2019-09-12 22:00,1.9058695658378817,1.1363518127349748,2.25,0.0,6,8,0.0069565116279069715
2019-09-12 23:00,1.9044623136318832,1.091215090979598,2.25,0.3809400000001588,0,0,0.006585454545454547
2019-09-13 00:00,1.903835282503903,1.0470548035328955,2.25,0.21732000000002216,361,361,0.0
2019-09-13 01:00,1.9027942620048317,1.0017738628679316,2.25,0.0,361,361,0.0
2019-09-13 02:00,1.9010371857633117,0.9547035111237093,2.25,0.0,361,361,0.0
2019-09-13 03:00,1.8986184912814104,0.9057873653809144,2.25,0.0,361,361,0.0
2019-09-13 04:00,1.8955876098355062,0.8549562475812563,2.25,0.0,361,361,0.0
2019-09-13 05:00,1.891989067143299,0.8021232339559896,2.25,0.0,304,372,0.19998
2019-09-13 06:00,1.8878629201049595,0.747177485692454,2.25,0.0,250,306,0.19998
2019-09-13 07:00,1.8832452535598925,0.689978558115033,2.25,0.0,196,240,0.19998
2019-09-13 08:00,1.8781686403873128,0.630350367745878,2.25,0.0,142,174,0.19998
2019-09-13 09:00,1.8726625464301105,0.5680747098888319,2.25,0.0,88,108,0.19998
2019-09-13 10:00,1.8667536824981572,0.5028861010486096,2.25,0.0,34,42,0.19998
2019-09-13 11:00,1.8617439662229633,0.43980298954478975,2.25,0.7999199999999931,361,361,0.0
2019-09-13 12:00,1.8588053236101987,0.38501415461392874,2.25,0.0,361,361,0.0
2019-09-13 13:00,1.8552919650712385,0.32851339399329155,2.25,0.0,361,361,0.0
2019-09-13 14:00,1.851241076414535,0.2710321730858993,2.25,0.0,361,361,0.0
2019-09-13 15:00,1.8466880072242076,0.21426974536916574,2.25,0.0,361,361,0.0
2019-09-13 16:00,1.8416656400898923,0.16219293648768407,2.25,0.0,361,361,0.0
2019-09-13 17:00,1.8362040440880325,0.12210463282459845,2.25,0.0,361,361,0.0
2019-09-13 18:00,1.8303305703395658,0.09955397875184634,2.25,0.0,361,361,0.0
2019-09-13 19:00,1.8240700839189266,0.08932013983529143,2.25,0.0,361,361,0.0
2019-09-13 20:00,1.817445212971086,0.085719760810534,2.25,0.0,361,361,0.0
2019-09-13 21:00,1.810476580518226,0.08471829148701912,2.25,0.0,361,361,0.0
2019-09-13 22:00,1.803183011654801,0.08378905150934249,2.25,0.0,361,361,0.0
2019-09-13 23:00,1.7955817166340737,0.08288679120984029,2.25,0.0,361,361,0.0
2019-09-14 00:00,1.7876884523100445,0.08108701644927573,2.25,0.0,361,361,0.0
2019-09-14 01:00,1.7795176646379849,0.07921656469504154,2.25,0.0,361,361,0.0
2019-09-14 02:00,1.771082614715395,0.07741576620800394,2.25,0.0,361,361,0.0
2019-09-14 03:00,1.762395490542124,0.0756843227166509,2.25,0.0,361,361,0.0
2019-09-14 04:00,1.753467506380302,0.0740204971748026,2.25,0.0,361,361,0.0
2019-09-14 05:00,1.744308991345958,0.07242246554951345,2.25,0.0,361,361,0.0
2019-09-14 06:00,1.7349294686655814,0.07088863775372935,2.25,0.0,361,361,0.0
2019-09-14 07:00,1.7253377268959074,0.06941778364514177,2.25,0.0,361,361,0.0
2019-09-14 08:00,1.7155418843806618,0.06800914543080444,2.25,0.0,361,361,0.0
2019-09-14 09:00,1.70554944850431,0.06666264899396361,2.25,0.0,361,361,0.0
2019-09-14 10:00,1.69536737339974,0.06537957247768791,2.25,0.0,361,361,0.0
2019-09-14 11:00,1.6850021101557007,0.06416253480227779,2.25,0.0,361,361,0.0
2019-09-14 12:00,1.674459599969313,0.0630073651088637,2.25,0.0,361,361,0.0
2019-09-14 13:00,1.6637452896994536,0.061904212669942796,2.25,0.0,361,361,0.0
2019-09-14 14:00,1.6528641834036866,0.06084439914323499,2.25,0.0,361,361,0.0
2019-09-14 15:00,1.6418208865720247,0.059822062445063606,2.25,0.0,361,361,0.0
2019-09-14 16:00,1.6306196401716704,0.05883346363193598,2.25,0.0,361,361,0.0
2019-09-14 17:00,1.6192643481964815,0.05787610527059718,2.25,0.0,361,361,0.0
2019-09-14 18:00,1.6077586011568377,0.05694815238522013,2.25,0.0,361,361,0.0
2019-09-14 19:00,1.596105696752078,0.05604811945850828,2.25,0.0,361,361,0.0
2019-09-14 20:00,1.584308658358482,0.05517471518046308,2.25,0.0,361,361,0.0
2019-09-14 21:00,1.5723702516885796,0.05432676814577852,2.25,0.0,289,353,0.03700349999999998
2019-09-14 22:00,1.5602929998517374,0.053503191252322786,2.25,0.0,235,287,0.04499819999999998
2019-09-14 23:00,1.5480791969848373,0.05270296393666695,2.25,0.0,181,221,0.04330649999999991
2019-09-15 00:00,1.535730920588411,0.05192512250880077,2.25,0.0,127,155,0.04216626506024087
2019-09-15 01:00,1.5232500426823408,0.05116875418279723,3.0,0.0,73,89,0.04216626506024087
2019-09-15 02:00,1.4199050400100324,0.05399887503565997,3.75,0.0,19,23,0.04216626506024087
2019-09-15 03:00,1.2375576992613166,0.08364226016393747,3.0,1.4401199999999434,0,0,0.04377543307086609
2019-09-15 04:00,1.142307790427931,0.16177772818641037,2.25,3.009719999999959,0,0,0.03805611940298508
2019-09-15 05:00,1.1777676036052047,0.30172081082584773,2.25,2.4674399999999537,0,0,0.011760000000000001
2019-09-15 06:00,1.2224535513106418,0.40259176181389866,2.25,0.08231999999998152,361,361,0.0
2019-09-15 07:00,1.2603148098061465,0.45972179538577274,2.25,0.0,361,361,0.0
2019-09-15 08:00,1.292480238740468,0.4942363396674684,2.25,0.0,361,361,0.0
2019-09-15 09:00,1.319874240755355,0.5137940689938527,2.25,0.0,361,361,0.0
2019-09-15 10:00,1.343223065628542,0.5223700949986242,2.25,0.0,361,361,0.0
2019-09-15 11:00,1.3631047943868249,0.5224069361103728,2.25,0.0,361,361,0.0
2019-09-15 12:00,1.3799865286442579,0.5155609395177607,2.25,0.0,361,361,0.0
2019-09-15 13:00,1.3942508186876676,0.5030780864476833,2.25,0.0,361,361,0.0
2019-09-15 14:00,1.406214668296102,0.4858241940311094,2.25,0.0,361,361,0.0
2019-09-15 15:00,1.41614346850494,0.46443288601035776,2.25,0.0,361,361,0.0
2019-09-15 16:00,1.42426140995204,0.43941228723721687,2.25,0.0,361,361,0.0
2019-09-15 17:00,1.4307594035198505,0.4112019082033181,2.25,0.0,361,361,0.0
2019-09-15 18:00,1.4358011562480535,0.38021759251915893,2.25,0.0,361,361,0.0
2019-09-15 19:00,1.439527883230015,0.34689791861246944,2.25,0.0,361,361,0.0
2019-09-15 20:00,1.442062103856578,0.3117644297923802,2.25,0.0,361,361,0.0
2019-09-15 21:00,1.4435106860949465,0.27550815668026213,2.25,0.0,361,361,0.0
2019-09-15 22:00,1.443967294539212,0.2391118826608334,2.25,0.0,361,361,0.0
2019-09-15 23:00,1.443514379972652,0.20399477925400955,2.25,0.0,361,361,0.0
2019-09-16 00:00,1.442224811471233,0.172074031119003,2.25,0.0,361,361,0.0
2019-09-16 01:00,1.4401632258520605,0.14544291979094545,2.25,0.0,361,361,0.0
2019-09-16 02:00,1.4373871511474556,0.1253755929421675,2.25,0.0,361,361,0.0
2019-09-16 03:00,1.4339479477890669,0.1113411207044237,2.25,0.0,361,361,0.0
2019-09-16 04:00,1.4298916015898784,0.10147363461265144,2.25,0.0,361,361,0.0
2019-09-16 05:00,1.4252593953903985,0.09399008732378489,2.25,0.0,361,361,0.0
2019-09-16 06:00,1.4200884807251528,0.08784233599411825,2.25,0.0,361,361,0.0
2019-09-16 07:00,1.4144123666143735,0.08254438708487587,2.25,0.0,361,361,0.0
2019-09-16 08:00,1.40826133927477,0.07912202360061155,2.25,0.0,361,361,0.0
2019-09-16 09:00,1.401662823944391,0.07845091814826693,2.25,0.0,361,361,0.0
2019-09-16 10:00,1.3946416979702125,0.07783762484480565,2.25,0.0,361,361,0.0
2019-09-16 11:00,1.3872205626620686,0.07715084109065354,2.25,0.0,361,361,0.0
2019-09-16 12:00,1.3794199801113678,0.07555488819071698,2.25,0.0,361,361,0.0
2019-09-16 13:00,1.3712586801220599,0.073973906888487,2.25,0.0,361,361,0.0
2019-09-16 14:00,1.362753741538868,0.07245151589889885,2.25,0.0,361,361,0.0
